Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2009-01-02,13.43323040008545,13.510757345752102,13.104329672828396,13.15131606712522,48164400
2009-01-05,13.278182983398438,13.473173973736653,13.080842201941726,13.381552284226737,48063900
2009-01-06,13.16071891784668,13.343963659149953,13.062049189558083,13.299328377704523,57438000
2009-01-07,13.047952651977539,13.205356404041437,12.935186868272142,13.036207728483344,50346000
2009-01-08,12.070646286010742,12.17401422404101,11.819272452342656,12.054200439676622,278516400
2009-01-09,12.117631912231445,12.31262287674177,12.0401049468792,12.117631912231447,86091900
2009-01-12,12.07299518585205,12.260939464761124,12.018962096247154,12.09883885167253,55306200
2009-01-13,12.244497299194336,12.380756975977588,12.112937205395351,12.119985235597442,74980200
2009-01-14,12.112936019897461,12.216303982771418,12.03775883079852,12.0471553072988,61431000
2009-01-15,12.063602447509766,12.178718034729295,11.823974795565691,12.1129373150969,84182100
2009-01-16,12.112936019897461,12.228051594808033,11.983724385962296,12.192811447246543,65023800
2009-01-20,11.87800407409668,12.131727704807556,11.849813306392075,12.07769461588063,67708200
2009-01-21,11.544403076171875,11.821619190353848,11.398746992281083,11.798126663870265,117235200
2009-01-22,11.480978965759277,11.652476103511257,11.222556346984028,11.497423473238113,93343200
2009-01-23,11.358814239501953,11.417546922080847,11.276589021601167,11.297733109955368,69273900
2009-01-26,11.4175443649292,11.509166038728857,11.283634523892287,11.426940839243791,56647200
2009-01-27,11.46218204498291,11.5819958554725,11.401100916270302,11.49977198296853,49435500
2009-01-28,11.448084831237793,11.661870079333164,11.396400190099603,11.631328177370522,73991100
2009-01-29,11.243697166442871,11.527961376468443,11.227252662764956,11.408147580317962,56619300
2009-01-30,11.069849967956543,11.347066141721182,11.022864232753806,11.276587202848589,61844100
2009-02-02,10.940638542175293,11.046356952283393,10.865462036708466,10.940638542175293,62583300
2009-02-03,11.231951713562012,11.27658765971027,10.940638799228786,11.048707002778839,67655400
2009-02-04,10.905400276184082,11.180266677170303,10.874859714327172,11.015816929209468,79518300
2009-02-05,11.408143997192383,11.506815021090754,11.079243944881728,11.081593062935466,99879300
2009-02-06,11.65951919555664,11.765236914344904,11.401097358366592,11.47392607612649,84891300
2009-02-09,11.577295303344727,11.64307600132913,11.457481516802611,11.64307600132913,48831900
2009-02-10,11.210809707641602,11.57729852506361,11.121536454508702,11.511517808773814,76822800
2009-02-11,11.330623626708984,11.398751442399279,11.217857170298096,11.271890271159805,53277900
2009-02-12,11.307127952575684,11.344716541369095,11.048706740689472,11.271888482547615,67178100
2009-02-13,10.931242942810059,11.302430623033096,10.91949600376568,11.217856291453586,77000700
2009-02-17,11.33297061920166,11.483324978936448,11.112137989409694,11.16617108333663,116757300
2009-02-18,11.746447563171387,11.746447563171387,11.398751057004935,11.497422123114054,142068000
2009-02-19,11.852167129516602,11.90385044527116,11.61488792054964,11.61488792054964,81933000
2009-02-20,11.751141548156738,11.899147438546219,11.63602734926915,11.744094864862113,88744200
2009-02-23,11.483325004577637,11.849814429386523,11.462180918589965,11.828670343398851,70857000
2009-02-24,11.74879264831543,11.831017841074862,11.438686168643459,11.459830250532601,78678900
2009-02-25,11.560848236083984,11.760537387926313,11.408144134428754,11.50446536929532,76429800
2009-02-26,11.335318565368652,11.661870938306365,11.309477587170056,11.631329034094112,69507300
2009-02-27,11.567900657653809,11.746447142459544,11.177918005987683,11.246047833345624,84485100
2009-03-02,11.28598403930664,11.62663247881608,11.267190416760453,11.466880301872024,76052400
2009-03-03,11.130928993225098,11.410494905248706,11.041656449206155,11.356460479761607,84125400
2009-03-04,11.391703605651855,11.558502473927376,11.076898820306008,11.267190893999096,95431200
2009-03-05,11.687712669372559,11.98137471041845,11.579646479329442,11.82867055661651,138795600
2009-03-06,11.490371704101562,11.781683915177908,11.300078985046504,11.781683915177908,101318400
2009-03-09,11.161470413208008,11.53735690276382,11.112135567705984,11.40814531285498,79526700
2009-03-10,11.433993339538574,11.492726031936668,11.105093085085464,11.184968525098336,97597500
2009-03-11,11.212620735168457,11.531564349751921,11.139382532041793,11.496125419322109,78197700
2009-03-12,11.562275886535645,11.604801246406934,11.179543592123592,11.309484069309221,75390000
2009-03-13,11.621335983276367,11.687486370787589,11.42051907210386,11.498483332389293,61714500
2009-03-16,11.529204368591309,11.706395012272235,11.496128475349874,11.656781848338747,49141500
2009-03-17,11.812708854675293,11.812708854675293,11.526839736023065,11.552827837718723,55867800
2009-03-18,11.916655540466309,12.072582741613806,11.564637477211468,11.564637477211468,60572700
2009-03-19,11.800890922546387,12.027694621068157,11.720564950617428,12.001706528297118,62254500
2009-03-20,11.715839385986328,11.904842454769927,11.574086408470338,11.845778488828833,78924900
2009-03-23,12.162361145019531,12.162361145019531,11.659140553249424,11.878856491074625,59039100
2009-03-24,12.06785774230957,12.190710416099952,11.952092852762538,12.048957434946175,61909800
2009-03-25,12.209610939025879,12.353725616234064,11.96390558710715,12.112746355132085,70334100
2009-03-26,12.464761734008789,12.521463996751704,12.273397004676852,12.299383739292221,75148500
2009-03-27,12.419878959655762,12.521469658434297,12.294664560479951,12.37026580917908,60853200
2009-03-30,12.228510856628418,12.323013754403052,12.110384262195248,12.28521178417915,50155200
2009-03-31,12.308838844299316,12.391527870391654,12.063134811743188,12.294663273687643,63535800
2009-04-01,12.4789457321167,12.533283634821382,12.10093940410865,12.138740036909457,67957200
2009-04-02,12.672672271728516,12.89238960908293,12.56872121865605,12.601797106757019,65542800
2009-04-03,12.710471153259277,12.828599115687993,12.509655509730166,12.686846101516307,49566900
2009-04-06,12.62304973602295,12.698652289159325,12.497835415384527,12.61832499890696,46532400
2009-04-07,12.377352714538574,12.52619215537822,12.285212854331954,12.512017936148396,42833100
2009-04-08,12.429327964782715,12.526191205530708,12.34900063595385,12.441140489173604,51762900
2009-04-09,11.968632698059082,12.129284651248993,11.730015110170493,11.822154962957631,126973500
2009-04-13,12.174173355102539,12.280488780457064,11.959182162438998,12.001707521466734,58039800
2009-04-14,12.077308654785156,12.11983400868042,11.942643456950755,12.096208962278233,53807100
2009-04-15,12.117472648620605,12.14818548358638,11.95918238236868,11.992258263045981,39026100
2009-04-16,11.996983528137207,12.164724632726283,11.876493876850802,12.119836225238652,63739500
2009-04-17,11.859953880310059,12.108019559483486,11.845778312398274,12.093845343428264,72072000
2009-04-20,11.640241622924805,11.916659908267158,11.621342660083325,11.833970862478543,60895200
2009-04-21,11.772544860839844,11.812708535439926,11.559915312309947,11.73238118623976,46714800
2009-04-22,11.566999435424805,11.867042673066551,11.533923558104426,11.715840207438168,61171500
2009-04-23,11.543376922607422,11.618978172020684,11.403986950019599,11.576451455332993,48756600
2009-04-24,11.30948543548584,11.708755042563498,11.274047180693247,11.533926138672445,80793000
2009-04-27,11.460686683654785,11.56227602086863,11.255145639413112,11.283496104966156,61824300
2009-04-28,11.451234817504883,11.663862926868328,11.347282456216456,11.406345068897108,81424800
2009-04-29,11.919018745422363,12.072582903207715,11.458323568352982,11.541011233083813,102965700
2009-04-30,11.907205581665039,12.013521003529076,11.796166772333518,12.011157957938588,69167100
2009-05-01,11.824515342712402,11.935555492468247,11.63078753179723,11.930829401773858,47331900
2009-05-04,12.011157989501953,12.13164762965531,11.857592470278574,11.862318561471968,63605700
2009-05-05,11.921380996704102,12.138735225077475,11.800891358431842,11.970994138606198,58946100
2009-05-06,11.696940422058105,12.070223258725433,11.592989386206595,11.970995610860985,78267900
2009-05-07,11.786721229553223,12.084401570232181,11.704032170928102,12.015888087795906,93789300
2009-05-08,11.845785140991211,11.907210834876171,11.753645248306427,11.907210834876171,55603800
2009-05-11,11.961544036865234,12.056045576482864,11.74891591068973,11.805616834460308,53983500
2009-05-12,12.025334358215332,12.126923695913964,11.968633426838666,12.020608266707981,51612300
2009-05-13,11.883529663085938,11.947662354014748,11.767140504119343,11.947662354014748,57554400
2009-05-14,11.66263198852539,11.964293293897834,11.579497047319453,11.90016058613477,78991500
2009-05-15,11.436976432800293,11.719635426035873,11.429851786496338,11.629374502524685,60168300
2009-05-18,11.85739803314209,11.871650040188221,11.565238684427378,11.59136691096322,56515200
2009-05-19,11.724386215209961,11.876405406992404,11.722011786041673,11.857401818766295,43863000
2009-05-20,11.624626159667969,11.947664090348834,11.603248139869338,11.819398689850617,60555900
2009-05-21,11.665002822875977,11.764764166292403,11.560489903756775,11.593744137944373,47151000
2009-05-22,11.698256492614746,11.82177027199996,11.665002260031686,11.726759149724295,34034100
2009-05-26,11.876404762268066,12.033172803876754,11.676880688191643,11.681630905416982,52041900
2009-05-27,11.714887619018555,12.071179809969207,11.698261175644305,11.933413967305862,52394400
2009-05-28,11.769515991210938,11.826522675117191,11.619873955636981,11.760014197653286,46216800
2009-05-29,11.814645767211914,11.869278018919681,11.655501947311572,11.852650220944938,38519700
2009-06-01,12.016546249389648,12.042674485554889,11.776643265331892,11.919160670024704,59977500
2009-06-02,11.859779357910156,12.078305704157938,11.845527344209904,11.966666742368394,52197900
2009-06-03,12.08542251586914,12.109176309683601,11.805140796659662,11.817015654847964,59210700
2009-06-04,12.08305549621582,12.113933952046173,11.935787864516083,12.073553701035134,45876000
2009-06-05,12.130561828613281,12.292081492603637,11.926288838269787,12.142439413779865,75981600
2009-06-08,12.068799018859863,12.128181479120363,11.971412110227755,12.111555042637638,56925600
2009-06-09,12.021296501159668,12.151936308438884,11.995166908727963,12.080677613947243,43213800
2009-06-10,11.890654563903809,12.078302401929017,11.81227122827622,12.068800609011042,59491500
2009-06-11,11.714887619018555,11.935788396846842,11.70776161210192,11.888282137118226,64824000
2009-06-12,11.838398933410645,11.843150509777079,11.688756897385344,11.722011136217597,46015200
2009-06-15,11.510611534118652,11.68638181417635,11.453604846601563,11.662629367497555,73821300
2009-06-16,11.460728645324707,11.548615137997599,11.41322375548194,11.52248690492546,62130300
2009-06-17,11.534364700317383,11.61274941022305,11.42510153597374,11.472607791441433,57816000
2009-06-18,11.562868118286133,11.612748800462713,11.496359635952924,11.555742112382815,41781300
2009-06-19,11.441726684570312,11.650751170049093,11.425098887395267,11.650751170049093,71303400
2009-06-22,11.541491508483887,11.61512464655602,11.406100098098188,11.425102329776172,60085200
2009-06-23,11.484484672546387,11.598498061215462,11.46073086388023,11.572369823085449,48711600
2009-06-24,11.52248764038086,11.584244544776883,11.42747649548443,11.520113211225091,50043900
2009-06-25,11.674506187438965,11.745764890263517,11.477357879807505,11.50586190459601,59588700
2009-06-26,11.550990104675293,11.653127253567353,11.503485212621277,11.648377036191272,61609800
2009-06-29,11.581870079040527,11.61512432333833,11.496360718442501,11.569995213612405,51972900
2009-06-30,11.505860328674316,11.65787814900038,11.47260609069136,11.605621683476665,50517300
2009-07-01,11.489230155944824,11.553362830535653,11.441725276482725,11.531984819289962,55294800
2009-07-02,11.35146713256836,11.496358952936527,11.344341127088407,11.463104713745608,59958600
2009-07-06,11.3372163772583,11.444103753002716,11.2992119165871,11.33959148615691,60765600
2009-07-07,11.363338470458984,11.41321912822943,11.337210247979991,11.377590475292251,45279300
2009-07-08,11.489230155944824,11.52010995857068,11.396594145932863,11.427473268985597,56639400
2009-07-09,11.420351028442383,11.603247321102229,11.372845453753245,11.59137109732328,45369600
2009-07-10,11.299211502075195,11.458355345190997,11.246955030782642,11.38709664425994,47913300
2009-07-13,11.360965728759766,11.387093958242849,11.263580174300662,11.306334841115547,48102900
2009-07-14,11.432226181030273,11.436976398267422,11.292085258508424,11.368093491315786,40399200
2009-07-15,11.531990051269531,11.53674162868849,11.391849098214545,11.484485150254805,56225100
2009-07-16,11.52248764038086,11.541489869360145,11.3989731520155,11.484483182422288,56589900
2009-07-17,11.517738342285156,11.569994815936036,11.406099388654027,11.546241008455896,43236900
2009-07-20,11.59611988067627,11.603245885891559,11.45360385381007,11.558115425625747,51321600
2009-07-21,11.605624198913574,11.627002219210407,11.508237251979313,11.61750042380732,51564300
2009-07-22,11.679253578186035,11.764764272706692,11.558114220450491,11.59136845493888,45115500
2009-07-23,11.581870079040527,11.755267307103836,11.553367411890113,11.681632811933934,79989000
2009-07-24,11.624626159667969,11.684008641899643,11.581870120070707,11.59374770383447,39274200
2009-07-27,11.631750106811523,11.662628557177849,11.527237174051768,11.662628557177849,42810600
2009-07-28,11.619873046875,11.636499485367386,11.558114791446606,11.581867234763285,35418000
2009-07-29,11.726757049560547,11.774261922617503,11.591365714885312,11.619869726036333,49822500
2009-07-30,11.871652603149414,11.971413955717335,11.757639240458506,11.769515462512164,52130700
