Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2009-01-02,9.516951560974121,9.548257442502692,9.059887720831066,9.19763264418074,52208200
2009-01-05,9.335375785827637,9.573299588863703,9.272764635834907,9.435554103503902,57320400
2009-01-06,9.62338924407959,9.711045575122604,9.441815884648273,9.448077179103468,61631400
2009-01-07,9.041101455688477,9.429293329165827,8.978490306209128,9.260241971640864,131389200
2009-01-08,9.10997486114502,9.122496852698355,8.922140210965864,9.04736311204867,63101600
2009-01-09,8.859529495239258,9.141281801926342,8.77813504787406,9.135020506864414,45551100
2009-01-12,8.634124755859375,8.953443509584078,8.527685171284475,8.865787205490124,54082500
2009-01-13,8.558991432189941,8.878310200664883,8.421245975710795,8.508902283853843,65565100
2009-01-14,8.189584732055664,8.533948125858629,8.120712292139006,8.427508520553898,69549600
2009-01-15,8.32106876373291,8.421247073463867,7.957922092403273,8.145756721703732,73153900
2009-01-16,8.602822303771973,8.740567808543346,8.308548603405347,8.690478642646475,83985300
2009-01-20,8.051837921142578,8.602819140522795,8.020532651800423,8.490118857249612,71563900
2009-01-21,8.302285194396973,8.302285194396973,7.826437642430825,8.145756441548356,56622000
2009-01-22,8.026792526245117,8.183321245381626,7.857741820074718,8.0330538183169,72704000
2009-01-23,8.21462631225586,8.383677599147092,7.876524335583013,8.045575622474246,63162200
2009-01-26,8.377419471740723,8.50264236278344,8.158278964583582,8.189584836621723,49562500
2009-01-27,8.646649360656738,8.734305088116129,8.452553426649775,8.458814720642549,45615800
2009-01-28,8.771871566772461,8.934661615153848,8.634126095287456,8.847005297461605,57065400
2009-01-29,8.371155738830566,8.67169118687675,8.333589181018338,8.67169118687675,51354500
2009-01-30,8.076887130737305,8.452556549561864,8.076887130737305,8.42125066514147,47000100
2009-02-02,8.533949851989746,8.58403901789864,7.982968429881953,8.026796300774746,69886500
2009-02-03,8.59656047821045,8.63412764886958,8.321070082779878,8.558993904661241,56695700
2009-02-04,8.780004501342773,9.21014900358569,8.672468375782044,8.716747743979585,77692400
2009-02-05,9.014054298400879,9.10893883918483,8.558607175463278,8.634514928742679,61024500
2009-02-06,9.317684173583984,9.412569306041162,8.98875061621136,9.134240308080125,62677300
2009-02-09,9.431547164916992,9.520106511306409,9.19749811009624,9.260754872268851,64735500
2009-02-10,8.906518936157227,9.583363580707903,8.881216349536489,9.349314503650765,94001200
2009-02-11,8.906518936157227,9.058334455881655,8.685120850779834,9.020380877581173,57378700
2009-02-12,8.855913162231445,8.855913162231445,8.533304752253182,8.73572603475038,76366300
2009-02-13,8.780004501342773,9.020379334757276,8.761027715438276,8.79898128724727,55953700
2009-02-17,8.356186866760254,8.685120478739474,8.356186866760254,8.577584942653724,60690300
2009-02-18,8.451069831848145,8.666142070336054,8.280277562217876,8.425767251041396,51305600
2009-02-19,8.020926475524902,8.463721969836152,8.01460067909989,8.432093590972245,56175100
2009-02-20,8.084182739257812,8.235998839204292,7.92604144606198,7.92604144606198,73617900
2009-02-23,7.64138650894165,8.16641550393226,7.622409724484222,8.160089708026085,88416500
2009-02-24,8.05255126953125,8.103157018932537,7.647710100408364,7.6983152465487255,74644300
2009-02-25,8.242324829101562,8.5269790637146,7.957670594488525,8.046229944411762,108225000
2009-02-26,8.039904594421387,8.602887901096533,8.008276210314019,8.425769191399773,69012700
2009-02-27,8.058878898620605,8.31190529019744,7.900737630107983,7.907063425631143,69764500
2009-03-02,7.78687858581543,8.235999942802918,7.78687858581543,7.913391516672206,64495900
2009-03-03,7.767900466918945,7.9892985276486,7.67934172523603,7.8944133859382415,76602000
2009-03-04,8.071529388427734,8.254973210743774,7.818503031372552,8.033575223728112,84412100
2009-03-05,7.78687858581543,8.134788994856256,7.780552788457281,7.945019900201711,76644500
2009-03-06,7.850133895874023,8.172742286919547,7.635061635177007,7.8627854892144,79191400
2009-03-09,7.938689708709717,8.22334379639426,7.780548481855981,7.7995252601653755,87044700
2009-03-10,8.805306434631348,8.824283219137142,8.065205203033287,8.096833579383677,92478000
2009-03-11,8.830607414245605,8.919166731320432,8.62818680751571,8.887538360703637,82085400
2009-03-12,9.184844970703125,9.235450127296994,8.780003114691116,9.00772631936353,84846000
2009-03-13,9.298707008361816,9.298707008361816,8.988750248844013,9.216473471564239,66631100
2009-03-16,9.014054298400879,9.39359366805908,8.944472342043394,9.35563948978878,72651200
2009-03-17,9.42522144317627,9.42522144317627,9.014054295560447,9.05833366747751,64928700
2009-03-18,9.640291213989258,9.747827320714133,9.311357701795144,9.42521900053951,91361600
2009-03-19,9.583362579345703,9.735178686468169,9.311359952409543,9.735178686468169,66560800
2009-03-20,9.26707935333252,9.741503223365129,9.077310287928393,9.608664515625552,84639100
2009-03-23,9.817415237426758,9.830066231653346,9.450526752673747,9.501132539364216,64167500
2009-03-24,9.488475799560547,9.747827374893435,9.488475799560547,9.652942858202247,59468600
2009-03-25,9.450523376464844,9.93759884703842,9.305033676897873,9.539082717458536,94510300
2009-03-26,10.007177352905273,10.051457309786208,9.602336169497512,9.633963934505532,77554300
2009-03-27,9.754152297973633,9.905967752408314,9.65294199501718,9.798431654701835,45694300
2009-03-30,9.311354637145996,9.551729349342224,9.159538616685696,9.545403556143704,55433000
2009-03-31,9.507452964782715,9.722525188081372,9.425219432153167,9.43154522772338,62044500
2009-04-01,9.507452964782715,9.69089681349138,9.248101379014713,9.342986502784687,75052800
2009-04-02,9.931272506713867,10.1210421680164,9.652944112528312,9.7288518563971,77688000
2009-04-03,10.0894136428833,10.095739438928373,9.709874929095687,9.886992995529907,51137100
2009-04-06,10.032482147216797,10.03880794292278,9.773130555882314,9.899643453696564,47650800
2009-04-07,9.773133277893066,9.981879768241873,9.652946142310308,9.868018430126956,52741800
2009-04-08,9.659265518188477,9.950244769127918,9.583357205561576,9.709870657765844,68332300
2009-04-09,10.108390808105469,10.165321768131028,9.868016581959317,9.880667571264365,58560100
2009-04-13,10.108390808105469,10.177973360697214,9.842714000088083,10.000855287598577,45423200
2009-04-14,10.127368927001953,10.367743170475856,9.994530211786806,10.10839153678466,92083600
2009-04-15,9.88066577911377,9.91861994666708,9.558057466324236,9.716198725151141,152727500
2009-04-16,10.051460266113281,10.076762847518241,9.741502889826124,10.0198318885418,68775100
2009-04-17,9.868017196655273,10.051461077464038,9.773132056281733,10.045135280786901,67299700
2009-04-20,9.488475799560547,9.722524796891715,9.488475799560547,9.716199001576024,66489000
2009-04-21,9.71619987487793,9.817410799242793,9.463174072118518,9.475825060625938,85204200
2009-04-22,9.9122953414917,10.190624328266324,9.539081829334558,9.608663774397664,95293600
2009-04-23,9.823735237121582,9.988202297909966,9.551732670868079,9.918620358312289,74517400
2009-04-24,9.88066577911377,9.956573510959362,9.678245160858859,9.874339983978047,67621900
2009-04-27,9.665594100952148,9.886992116762647,9.621314739094473,9.684571487400632,64601800
2009-04-28,9.520103454589844,9.747826639423694,9.513777659751431,9.564382811936731,55510200
2009-04-29,9.70987606048584,9.836388979822937,9.53275737015272,9.61499091853713,60855600
2009-04-30,9.981874465942383,10.222249212683826,9.804756453755347,9.87433837915645,77775200
2009-05-01,10.000855445861816,10.026158028133462,9.792108388044301,9.969227067206972,50861600
2009-05-04,10.538535118103027,10.589140280956782,10.209600956292494,10.304486692350256,88096300
2009-05-05,10.308880805969238,10.544913886772548,10.162158164339912,10.544913886772548,67894300
