Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2009-01-02,8.87210464477539,8.886673148659527,8.595306975956753,8.68271702301658,30274042
2009-01-05,8.81868839263916,8.974083163525854,8.682716991868324,8.93523447080418,44439170
2009-01-06,8.643869400024414,8.954659957624873,8.600163882962491,8.896386911120743,53984404
2009-01-07,8.493330001831055,8.653581621817885,8.44962545830972,8.58559688481194,41386786
2009-01-08,8.571026802062988,8.590451148527691,8.415631054100388,8.449623904474862,35061626
2009-01-09,8.469047546386719,8.653579310572406,8.425343014538232,8.60501796032805,38032325
2009-01-12,8.43020248413086,8.590454130271688,8.362216759784086,8.58074146554558,35689072
2009-01-13,8.541891098022461,8.551603760859782,8.391352145882482,8.44962519417101,45702705
2009-01-14,8.371930122375488,8.469052884076614,8.25538397982876,8.396211300923529,48032466
2009-01-15,8.444766998291016,8.444766998291016,8.022286246749221,8.362213770731515,85104598
2009-01-16,8.498186111450195,8.629300707303956,8.337934504853337,8.629300707303956,61930300
2009-01-20,8.35250473022461,8.658439501046768,8.313655049151954,8.371928106393012,55635179
2009-01-21,8.488475799560547,8.507900153352809,8.20682218145007,8.405921563759419,46144647
2009-01-22,8.357355117797852,8.420483977864542,8.265089260011369,8.386491139273,49245410
2009-01-23,8.473906517028809,8.507899377125229,8.036857132209564,8.138835224376194,114382188
2009-01-26,7.5998077392578125,8.027145463179538,7.424988071913346,7.9980089333092375,221773299
2009-01-27,7.682363033294678,7.779484812936719,7.551247898593828,7.580384920609171,117648956
2009-01-28,7.497827529907227,7.769769863175787,7.28901505910304,7.745488696268696,114698915
2009-01-29,7.342433452606201,7.517253099142438,7.293872087146477,7.424987188140608,71315537
2009-01-30,7.080203533172607,7.342433239424639,7.041354832430852,7.327864732585185,72435307
2009-02-02,7.230741024017334,7.361855597601091,7.051064611402537,7.1044818045285,72927314
2009-02-03,7.38128137588501,7.468690945871707,6.992792933798699,6.992792933798699,66814746
2009-02-04,7.227504730224609,7.525136882915374,7.207662653194535,7.460650381877539,69193308
2009-02-05,7.192785263061523,7.321758834016438,7.108455641814714,7.212626852280652,81293544
2009-02-06,7.361438751220703,7.4507285934645315,7.167977758772276,7.2126226798941895,67264910
2009-02-09,7.296952724456787,7.500334768244098,7.247347031725354,7.500334768244098,50392478
2009-02-10,6.9794769287109375,7.296951618779013,6.815779065017386,6.815779065017386,80091352
2009-02-11,7.133254051208496,7.1431750889393735,7.004279563467532,7.034043175279942,53155539
2009-02-12,7.267189025878906,7.282070333610459,6.99435923356953,7.0935696138458555,68720484
2009-02-13,7.232466220855713,7.41104543057492,7.192782062833638,7.202702603719289,61196821
2009-02-17,7.068768501281738,7.153097588538298,6.9695576050776005,7.083649811609437,66818435
2009-02-18,7.0241217613220215,7.143174706335599,6.974516076704843,6.999319417633184,51011597
2009-02-19,6.9596357345581055,7.1580575032810785,6.934832888812778,7.093570004619265,43578052
2009-02-20,6.800898551940918,6.959635666188002,6.746332591009137,6.860424782801144,66027198
2009-02-23,6.582634449005127,6.82074036030961,6.57271341091909,6.79593751578462,71992416
2009-02-24,6.741372585296631,6.776096473204267,6.5131881758918775,6.63224065108399,69105615
2009-02-25,6.488383769989014,6.662002170608797,6.399093936409881,6.662002170608797,78750348
2009-02-26,6.29988431930542,6.632239853862769,6.2899632808986246,6.55287154660841,78125326
2009-02-27,6.106424331665039,6.240358621602285,6.091542522285392,6.185792652036771,105667505
2009-03-02,5.783988952636719,6.036976207275152,5.764146375059314,5.992331280310754,111705239
2009-03-03,5.88815975189209,6.061778679950269,5.793909633369599,5.873277944285451,88289364
2009-03-04,6.2006731033325195,6.299883980687714,5.917922277387142,6.007212116868795,95399016
2009-03-05,6.284999847412109,6.324683984212374,6.07665713197152,6.136183835791518,107247662
2009-03-06,6.314763069152832,6.324684103540078,6.131223185059365,6.280039199487666,88505012
2009-03-09,6.2651591300964355,6.409015415018031,6.141146415292321,6.141146415292321,74272745
2009-03-10,6.493345737457275,6.513187815558224,6.245318763955734,6.299884728043264,101103896
2009-03-11,6.344526767730713,6.542947972716521,6.314763661775791,6.498303563093966,84053549
2009-03-12,6.954673767089844,7.014199984005733,6.418935321748345,6.572712130043941,118365254
2009-03-13,7.21262264251709,7.301912484298203,6.865385310761272,6.92491203815528,87641997
2009-03-16,7.019162178039551,7.43584730660133,7.009241139165687,7.257268108251949,89566707
2009-03-17,7.073729038238525,7.088610348077667,6.885228291777204,6.999320993183227,56915473
2009-03-18,7.068768501281738,7.232466405225584,6.805860199753634,7.048925923145006,58578896
2009-03-19,6.7959394454956055,7.073730086642848,6.652084103090361,7.073730086642848,71277909
2009-03-20,6.7612175941467285,6.919954783430879,6.696730065634361,6.795940995919474,75425083
2009-03-23,6.954673767089844,6.984436875547789,6.781054387869252,6.919949891245725,69563262
2009-03-24,6.905070781707764,7.024123760607545,6.865386621614467,6.900110012386155,45003692
2009-03-25,7.073729038238525,7.242386708594689,6.89018856218363,6.9348334889407806,72677727
2009-03-26,7.133254051208496,7.252307002598804,7.0439642130108195,7.08364836393433,58361139
2009-03-27,6.964595794677734,7.1233329057011465,6.919951371749123,7.053885637774569,48985704
2009-03-30,6.7959394454956055,6.964597639468625,6.721531389412218,6.885229312243645,62999793
2009-03-31,6.756251335144043,6.880265021919011,6.726488229821123,6.8455411497324485,60384398
2009-04-01,6.939792156219482,6.964594497979838,6.662001640373977,6.741370430418367,67774519
2009-04-02,6.830660820007324,6.994358682495463,6.805858476202275,6.974516109383768,63696382
2009-04-03,6.721527576446533,6.8306594630928466,6.6719224000707795,6.7413696469968345,55777048
2009-04-06,6.800898551940918,7.0390044726214525,6.716569475579024,6.726490514055729,62792893
2009-04-07,6.701689720153809,6.800900633912275,6.676886867059201,6.756255697789967,52777680
2009-04-08,6.686804294586182,6.800896451134969,6.62727758349402,6.716567400822431,44234799
2009-04-09,6.721527576446533,6.805857124214797,6.62231672507537,6.756251449219389,57995612
2009-04-13,6.686804294586182,6.805857218150842,6.65704068973027,6.711606633806558,44054249
2009-04-14,6.617355823516846,6.716567171489492,6.552869344849985,6.706645637796512,61154450
2009-04-15,6.875309467315674,6.914993637831311,6.6074403190950655,6.617360863103951,62144894
2009-04-16,6.895149230957031,6.939794157065062,6.7264910644332305,6.91003103919966,54979064
2009-04-17,7.0241217613220215,7.0786877152290675,6.89514777910896,6.949713733016005,76662058
2009-04-20,6.741372585296631,6.954676183232179,6.726491275207553,6.929872836304014,55148442
2009-04-21,6.70664644241333,6.76617315861459,6.4983041822581775,6.741370318645756,69867974
2009-04-22,6.468542575836182,6.666963845812608,6.4685425758361825,6.662003077218783,76129366
2009-04-23,6.587596416473389,6.602478226747637,6.3246880915077845,6.50326732169914,90772272
2009-04-24,6.533029556274414,6.6372007102346116,6.443739710811492,6.602476826041273,69161477
2009-04-27,6.691764831542969,6.726489207395744,6.552870319850183,6.627278343281178,59992204
2009-04-28,6.642162322998047,6.771135840385507,6.51814857758028,6.766175569795931,71527497
2009-04-29,6.662001609802246,6.746331166983548,6.523107100446445,6.622317464272018,82400455
2009-04-30,6.627279281616211,6.805858962030893,6.587594631179732,6.736410699112107,68159545
2009-05-01,6.736408710479736,6.736408710479736,6.57271138325053,6.642159127048093,59425258
2009-05-04,6.93483304977417,6.939793818486306,6.756253852674426,6.795938007892184,65592106
2009-05-05,7.083648681640625,7.123332834343995,6.910030264253479,6.939793378781007,67748696
2009-05-06,6.97829532623291,7.148865079434711,6.903044157335262,7.108731257161237,63925838
2009-05-07,7.103714466094971,7.239166876273612,6.948195144246114,7.03348027524921,78979698
2009-05-08,7.224119186401367,7.279303466605875,7.14886798689885,7.189001825494866,59609602
2009-05-11,7.09869909286499,7.2341515337039,7.073615699734371,7.073615699734371,55851038
2009-05-12,7.490006923675537,7.630476372931012,7.12378437113517,7.143851291237382,122986833
2009-05-13,7.6605730056762695,7.826125771939219,7.515087653968925,7.570271405120161,103565091
2009-05-14,7.695694446563721,7.775962130426696,7.620443240807172,7.655560100362218,51456385
2009-05-15,7.530141830444336,7.670610785918984,7.469941065642357,7.6154264993821545,53507469
2009-05-18,7.620441913604736,7.640508326805629,7.515090344747965,7.535156757948859,42393988
2009-05-19,7.575292110443115,7.670610233314374,7.535157765863116,7.620442932926868,35973020
2009-05-20,7.580310344696045,7.690678935390829,7.535159511750897,7.600377269500531,37962867
2009-05-21,7.439837455749512,7.6204406925888675,7.3645862751563955,7.540172531296949,51984123
2009-05-22,7.505053520202637,7.570271229251444,7.359567667605399,7.44485228647388,35592104
2009-05-26,7.535153865814209,7.615422009158985,7.389668517855827,7.474953136507927,52485195
2009-05-27,7.354551315307617,7.550204445726801,7.3194344746706435,7.525120555897755,37303168
2009-05-28,7.369603157043457,7.454888303726365,7.3094024109648,7.404720511057611,44928858
2009-05-29,7.620441913604736,7.625458390837478,7.3495375192088055,7.424788711859346,72711455
2009-06-01,7.404721736907959,7.750877849110876,7.374621358885518,7.705727029942237,74311638
2009-06-02,7.515091896057129,7.575292660896584,7.434823705334491,7.515091896057128,52854200
2009-06-03,7.469937324523926,7.484987256052049,7.349535350950046,7.449869908703464,54830766
2009-06-04,7.34451961517334,7.495021981570071,7.324452195953228,7.495021981570071,42659596
2009-06-05,7.279301166534424,7.439836974463285,7.194016534330647,7.419770061505904,51824969
2009-06-08,7.178966045379639,7.269267657302344,7.083647453119091,7.224116851340992,50531922
2009-06-09,7.088666915893555,7.239169823227143,7.073616978149186,7.209068939198433,44863088
2009-06-10,7.048532009124756,7.1839844539375886,6.993347735786553,7.088665842727116,49787798
2009-06-11,7.339504241943359,7.434822865240395,7.048532902890758,7.068599822236459,74240598
2009-06-12,7.404721736907959,7.560241113095504,7.27930324301281,7.309403621035251,78240001
2009-06-15,7.088666915893555,7.37462178427639,7.0334831384708885,7.37462178427639,62158807
2009-06-16,7.103714466094971,7.2542168078913845,7.07863107864209,7.1287978535478524,48148406
2009-06-17,7.314420700073242,7.374621456918388,7.128800439125797,7.138834402869952,57971476
2009-06-18,7.484988212585449,7.615423658603481,7.314418938337204,7.344519309509863,70514076
2009-06-19,7.5251240730285645,7.685659933573099,7.510074135512815,7.600375273417252,89162498
2009-06-22,7.419769763946533,7.5502051972083954,7.364585503391916,7.469937548597891,61628434
2009-06-23,7.389673709869385,7.429807557605105,7.324455450893709,7.359572819797508,50938028
2009-06-24,7.3846540451049805,7.5050560488594575,7.334486753653076,7.429804859546648,40295474
2009-06-25,7.690673828125,7.705724263868642,7.3244509287011015,7.344518344449216,54258550
2009-06-26,7.620441913604736,7.710743546493355,7.515090344747965,7.640508326805629,45655064
2009-06-29,7.655557155609131,7.710741923442818,7.510071782434245,7.650540679432318,33731584
2009-06-30,7.5251240730285645,7.665593518308758,7.409739033571238,7.660576536290189,54978959
2009-07-01,7.474956512451172,7.545191232631945,7.3896718552816365,7.510073872541558,49338689
2009-07-02,7.264252662658691,7.424789017575196,7.244185744361614,7.409738576717415,43525562
